# x, y, T_numerical, T_analytical
0.000000, 0.306613, 0.000000, 0.000000
0.000000, 0.308617, 0.000000, 0.000000
0.000000, 0.310621, 0.000000, 0.000000
0.000000, 0.312625, 0.000000, 0.000000
0.000000, 0.314629, 0.000000, 0.000000
0.000000, 0.316633, 0.000000, 0.000000
0.000000, 0.318637, 0.000000, 0.000000
0.000000, 0.320641, 0.000000, 0.000000
0.000000, 0.322645, 0.000000, 0.000000
0.000000, 0.324649, 0.000000, 0.000000
0.000000, 0.326653, 0.000000, 0.000000
0.000000, 0.328657, 0.000000, 0.000000
0.000000, 0.330661, 0.000000, 0.000000
0.000000, 0.332665, 0.000000, 0.000000
0.000000, 0.334669, 0.000000, 0.000000
0.000000, 0.336673, 0.000000, 0.000000
0.000000, 0.338677, 0.000000, 0.000000
0.000000, 0.340681, 0.000000, 0.000000
0.000000, 0.342685, 0.000000, 0.000000
0.000000, 0.344689, 0.000000, 0.000000
0.000000, 0.346693, 0.000000, 0.000000
0.000000, 0.348697, 0.000000, 0.000000
0.000000, 0.350701, 0.000000, 0.000000
0.000000, 0.352705, 0.000000, 0.000000
0.000000, 0.354709, 0.000000, 0.000000
0.000000, 0.356713, 0.000000, 0.000000
0.000000, 0.358717, 0.000000, 0.000000
0.000000, 0.360721, 0.000000, 0.000000
0.000000, 0.362725, 0.000000, 0.000000
0.000000, 0.364729, 0.000000, 0.000000
0.000000, 0.366733, 0.000000, 0.000000
0.000000, 0.368737, 0.000000, 0.000000
0.000000, 0.370741, 0.000000, 0.000000
0.000000, 0.372745, 0.000000, 0.000000
0.000000, 0.374749, 0.000000, 0.000000
0.000000, 0.376754, 0.000000, 0.000000
0.000000, 0.378758, 0.000000, 0.000000
0.000000, 0.380762, 0.000000, 0.000000
0.000000, 0.382766, 0.000000, 0.000000
0.000000, 0.384770, 0.000000, 0.000000
0.000000, 0.386774, 0.000000, 0.000000
0.000000, 0.388778, 0.000000, 0.000000
0.000000, 0.390782, 0.000000, 0.000000
0.000000, 0.392786, 0.000000, 0.000000
0.000000, 0.394790, 0.000000, 0.000000
0.000000, 0.396794, 0.000000, 0.000000
0.000000, 0.398798, 0.000000, 0.000000
0.000000, 0.400802, 0.000000, 0.000000
0.000000, 0.402806, 0.000000, 0.000000
0.000000, 0.404810, 0.000000, 0.000000
0.000000, 0.406814, 0.000000, 0.000000
0.000000, 0.408818, 0.000000, 0.000000
0.000000, 0.410822, 0.000000, 0.000000
0.000000, 0.412826, 0.000000, 0.000000
0.000000, 0.414830, 0.000000, 0.000000
0.000000, 0.416834, 0.000000, 0.000000
0.000000, 0.418838, 0.000000, 0.000000
0.000000, 0.420842, 0.000000, 0.000000
0.000000, 0.422846, 0.000000, 0.000000
0.000000, 0.424850, 0.000000, 0.000000
0.000000, 0.426854, 0.000000, 0.000000
0.000000, 0.428858, 0.000000, 0.000000
0.000000, 0.430862, 0.000000, 0.000000
0.000000, 0.432866, 0.000000, 0.000000
0.000000, 0.434870, 0.000000, 0.000000
0.000000, 0.436874, 0.000000, 0.000000
0.000000, 0.438878, 0.000000, 0.000000
0.000000, 0.440882, 0.000000, 0.000000
0.000000, 0.442886, 0.000000, 0.000000
0.000000, 0.444890, 0.000000, 0.000000
0.000000, 0.446894, 0.000000, 0.000000
0.000000, 0.448898, 0.000000, 0.000000
0.000000, 0.450902, 0.000000, 0.000000
0.000000, 0.452906, 0.000000, 0.000000
0.000000, 0.454910, 0.000000, 0.000000
0.000000, 0.456914, 0.000000, 0.000000
0.000000, 0.458918, 0.000000, 0.000000
0.000000, 0.460922, 0.000000, 0.000000
0.000000, 0.462926, 0.000000, 0.000000
0.000000, 0.464930, 0.000000, 0.000000
0.000000, 0.466934, 0.000000, 0.000000
0.000000, 0.468938, 0.000000, 0.000000
0.000000, 0.470942, 0.000000, 0.000000
0.000000, 0.472946, 0.000000, 0.000000
0.000000, 0.474950, 0.000000, 0.000000
0.000000, 0.476954, 0.000000, 0.000000
0.000000, 0.478958, 0.000000, 0.000000
0.000000, 0.480962, 0.000000, 0.000000
0.000000, 0.482966, 0.000000, 0.000000
0.000000, 0.484970, 0.000000, 0.000000
0.000000, 0.486974, 0.000000, 0.000000
0.000000, 0.488978, 0.000000, 0.000000
0.000000, 0.490982, 0.000000, 0.000000
0.000000, 0.492986, 0.000000, 0.000000
0.000000, 0.494990, 0.000000, 0.000000
0.000000, 0.496994, 0.000000, 0.000000
0.000000, 0.498998, 0.000000, 0.000000
0.000000, 0.501002, 0.000000, 0.000000
0.000000, 0.503006, 0.000000, 0.000000
0.000000, 0.505010, 0.000000, 0.000000
0.000000, 0.507014, 0.000000, 0.000000
0.000000, 0.509018, 0.000000, 0.000000
0.000000, 0.511022, 0.000000, 0.000000
0.000000, 0.513026, 0.000000, 0.000000
0.000000, 0.515030, 0.000000, 0.000000
0.000000, 0.517034, 0.000000, 0.000000
0.000000, 0.519038, 0.000000, 0.000000
0.000000, 0.521042, 0.000000, 0.000000
0.000000, 0.523046, 0.000000, 0.000000
0.000000, 0.525050, 0.000000, 0.000000
0.000000, 0.527054, 0.000000, 0.000000
0.000000, 0.529058, 0.000000, 0.000000
0.000000, 0.531062, 0.000000, 0.000000
0.000000, 0.533066, 0.000000, 0.000000
0.000000, 0.535070, 0.000000, 0.000000
0.000000, 0.537074, 0.000000, 0.000000
0.000000, 0.539078, 0.000000, 0.000000
0.000000, 0.541082, 0.000000, 0.000000
0.000000, 0.543086, 0.000000, 0.000000
0.000000, 0.545090, 0.000000, 0.000000
0.000000, 0.547094, 0.000000, 0.000000
0.000000, 0.549098, 0.000000, 0.000000
0.000000, 0.551102, 0.000000, 0.000000
0.000000, 0.553106, 0.000000, 0.000000
0.000000, 0.555110, 0.000000, 0.000000
0.000000, 0.557114, 0.000000, 0.000000
0.000000, 0.559118, 0.000000, 0.000000
0.000000, 0.561122, 0.000000, 0.000000
0.000000, 0.563126, 0.000000, 0.000000
0.000000, 0.565130, 0.000000, 0.000000
0.000000, 0.567134, 0.000000, 0.000000
0.000000, 0.569138, 0.000000, 0.000000
0.000000, 0.571142, 0.000000, 0.000000
0.000000, 0.573146, 0.000000, 0.000000
0.000000, 0.575150, 0.000000, 0.000000
0.000000, 0.577154, 0.000000, 0.000000
0.000000, 0.579158, 0.000000, 0.000000
0.000000, 0.581162, 0.000000, 0.000000
0.000000, 0.583166, 0.000000, 0.000000
0.000000, 0.585170, 0.000000, 0.000000
0.000000, 0.587174, 0.000000, 0.000000
0.000000, 0.589178, 0.000000, 0.000000
0.000000, 0.591182, 0.000000, 0.000000
0.000000, 0.593186, 0.000000, 0.000000
0.000000, 0.595190, 0.000000, 0.000000
0.000000, 0.597194, 0.000000, 0.000000
0.000000, 0.599198, 0.000000, 0.000000
0.000000, 0.601202, 0.000000, 0.000000
0.000000, 0.603206, 0.000000, 0.000000
0.000000, 0.605210, 0.000000, 0.000000
0.000000, 0.607214, 0.000000, 0.000000
0.000000, 0.609218, 0.000000, 0.000000
0.000000, 0.611222, 0.000000, 0.000000
0.000000, 0.613226, 0.000000, 0.000000
0.000000, 0.615230, 0.000000, 0.000000
0.000000, 0.617234, 0.000000, 0.000000
0.000000, 0.619238, 0.000000, 0.000000
0.000000, 0.621242, 0.000000, 0.000000
0.000000, 0.623246, 0.000000, 0.000000
0.000000, 0.625251, 0.000000, 0.000000
0.000000, 0.627255, 0.000000, 0.000000
0.000000, 0.629259, 0.000000, 0.000000
0.000000, 0.631263, 0.000000, 0.000000
0.000000, 0.633267, 0.000000, 0.000000
0.000000, 0.635271, 0.000000, 0.000000
0.000000, 0.637275, 0.000000, 0.000000
0.000000, 0.639279, 0.000000, 0.000000
0.000000, 0.641283, 0.000000, 0.000000
0.000000, 0.643287, 0.000000, 0.000000
0.000000, 0.645291, 0.000000, 0.000000
0.000000, 0.647295, 0.000000, 0.000000
0.000000, 0.649299, 0.000000, 0.000000
0.000000, 0.651303, 0.000000, 0.000000
0.000000, 0.653307, 0.000000, 0.000000
0.000000, 0.655311, 0.000000, 0.000000
0.000000, 0.657315, 0.000000, 0.000000
0.000000, 0.659319, 0.000000, 0.000000
0.000000, 0.661323, 0.000000, 0.000000
0.000000, 0.663327, 0.000000, 0.000000
0.000000, 0.665331, 0.000000, 0.000000
0.000000, 0.667335, 0.000000, 0.000000
0.000000, 0.669339, 0.000000, 0.000000
0.000000, 0.671343, 0.000000, 0.000000
0.000000, 0.673347, 0.000000, 0.000000
0.000000, 0.675351, 0.000000, 0.000000
0.000000, 0.677355, 0.000000, 0.000000
0.000000, 0.679359, 0.000000, 0.000000
0.000000, 0.681363, 0.000000, 0.000000
0.000000, 0.683367, 0.000000, 0.000000
0.000000, 0.685371, 0.000000, 0.000000
0.000000, 0.687375, 0.000000, 0.000000
0.000000, 0.689379, 0.000000, 0.000000
0.000000, 0.691383, 0.000000, 0.000000
0.000000, 0.693387, 0.000000, 0.000000
0.000000, 0.695391, 0.000000, 0.000000
0.000000, 0.697395, 0.000000, 0.000000
0.000000, 0.699399, 0.000000, 0.000000
0.000000, 0.701403, 0.000000, 0.000000
0.000000, 0.703407, 0.000000, 0.000000
0.000000, 0.705411, 0.000000, 0.000000
0.000000, 0.707415, 0.000000, 0.000000
0.000000, 0.709419, 0.000000, 0.000000
0.000000, 0.711423, 0.000000, 0.000000
0.000000, 0.713427, 0.000000, 0.000000
0.000000, 0.715431, 0.000000, 0.000000
0.000000, 0.717435, 0.000000, 0.000000
0.000000, 0.719439, 0.000000, 0.000000
0.000000, 0.721443, 0.000000, 0.000000
0.000000, 0.723447, 0.000000, 0.000000
0.000000, 0.725451, 0.000000, 0.000000
0.000000, 0.727455, 0.000000, 0.000000
0.000000, 0.729459, 0.000000, 0.000000
0.000000, 0.731463, 0.000000, 0.000000
0.000000, 0.733467, 0.000000, 0.000000
0.000000, 0.735471, 0.000000, 0.000000
0.000000, 0.737475, 0.000000, 0.000000
0.000000, 0.739479, 0.000000, 0.000000
0.000000, 0.741483, 0.000000, 0.000000
0.000000, 0.743487, 0.000000, 0.000000
0.000000, 0.745491, 0.000000, 0.000000
0.000000, 0.747495, 0.000000, 0.000000
0.000000, 0.749499, 0.000000, 0.000000
0.000000, 0.751503, 0.000000, 0.000000
0.000000, 0.753507, 0.000000, 0.000000
0.000000, 0.755511, 0.000000, 0.000000
0.000000, 0.757515, 0.000000, 0.000000
0.000000, 0.759519, 0.000000, 0.000000
0.000000, 0.761523, 0.000000, 0.000000
0.000000, 0.763527, 0.000000, 0.000000
0.000000, 0.765531, 0.000000, 0.000000
0.000000, 0.767535, 0.000000, 0.000000
0.000000, 0.769539, 0.000000, 0.000000
0.000000, 0.771543, 0.000000, 0.000000
0.000000, 0.773547, 0.000000, 0.000000
0.000000, 0.775551, 0.000000, 0.000000
0.000000, 0.777555, 0.000000, 0.000000
0.000000, 0.779559, 0.000000, 0.000000
0.000000, 0.781563, 0.000000, 0.000000
0.000000, 0.783567, 0.000000, 0.000000
0.000000, 0.785571, 0.000000, 0.000000
0.000000, 0.787575, 0.000000, 0.000000
0.000000, 0.789579, 0.000000, 0.000000
0.000000, 0.791583, 0.000000, 0.000000
0.000000, 0.793587, 0.000000, 0.000000
0.000000, 0.795591, 0.000000, 0.000000
0.000000, 0.797595, 0.000000, 0.000000
0.000000, 0.799599, 0.000000, 0.000000
0.000000, 0.801603, 0.000000, 0.000000
0.000000, 0.803607, 0.000000, 0.000000
0.000000, 0.805611, 0.000000, 0.000000
0.000000, 0.807615, 0.000000, 0.000000
0.000000, 0.809619, 0.000000, 0.000000
0.000000, 0.811623, 0.000000, 0.000000
0.000000, 0.813627, 0.000000, 0.000000
0.000000, 0.815631, 0.000000, 0.000000
0.000000, 0.817635, 0.000000, 0.000000
0.000000, 0.819639, 0.000000, 0.000000
0.000000, 0.821643, 0.000000, 0.000000
0.000000, 0.823647, 0.000000, 0.000000
0.000000, 0.825651, 0.000000, 0.000000
0.000000, 0.827655, 0.000000, 0.000000
0.000000, 0.829659, 0.000000, 0.000000
0.000000, 0.831663, 0.000000, 0.000000
0.000000, 0.833667, 0.000000, 0.000000
0.000000, 0.835671, 0.000000, 0.000000
0.000000, 0.837675, 0.000000, 0.000000
0.000000, 0.839679, 0.000000, 0.000000
0.000000, 0.841683, 0.000000, 0.000000
0.000000, 0.843687, 0.000000, 0.000000
0.000000, 0.845691, 0.000000, 0.000000
0.000000, 0.847695, 0.000000, 0.000000
0.000000, 0.849699, 0.000000, 0.000000
0.000000, 0.851703, 0.000000, 0.000000
0.000000, 0.853707, 0.000000, 0.000000
0.000000, 0.855711, 0.000000, 0.000000
0.000000, 0.857715, 0.000000, 0.000000
0.000000, 0.859719, 0.000000, 0.000000
0.000000, 0.861723, 0.000000, 0.000000
0.000000, 0.863727, 0.000000, 0.000000
0.000000, 0.865731, 0.000000, 0.000000
0.000000, 0.867735, 0.000000, 0.000000
0.000000, 0.869739, 0.000000, 0.000000
0.000000, 0.871743, 0.000000, 0.000000
0.000000, 0.873747, 0.000000, 0.000000
0.000000, 0.875752, 0.000000, 0.000000
0.000000, 0.877756, 0.000000, 0.000000
0.000000, 0.879760, 0.000000, 0.000000
0.000000, 0.881764, 0.000000, 0.000000
0.000000, 0.883768, 0.000000, 0.000000
0.000000, 0.885772, 0.000000, 0.000000
0.000000, 0.887776, 0.000000, 0.000000
0.000000, 0.889780, 0.000000, 0.000000
0.000000, 0.891784, 0.000000, 0.000000
0.000000, 0.893788, 0.000000, 0.000000
0.000000, 0.895792, 0.000000, 0.000000
0.000000, 0.897796, 0.000000, 0.000000
0.000000, 0.899800, 0.000000, 0.000000
0.000000, 0.901804, 0.000000, 0.000000
0.000000, 0.903808, 0.000000, 0.000000
0.000000, 0.905812, 0.000000, 0.000000
0.000000, 0.907816, 0.000000, 0.000000
0.000000, 0.909820, 0.000000, 0.000000
0.000000, 0.911824, 0.000000, 0.000000
0.000000, 0.913828, 0.000000, 0.000000
0.000000, 0.915832, 0.000000, 0.000000
0.000000, 0.917836, 0.000000, 0.000000
0.000000, 0.919840, 0.000000, 0.000000
0.000000, 0.921844, 0.000000, 0.000000
0.000000, 0.923848, 0.000000, 0.000000
0.000000, 0.925852, 0.000000, 0.000000
0.000000, 0.927856, 0.000000, 0.000000
0.000000, 0.929860, 0.000000, 0.000000
0.000000, 0.931864, 0.000000, 0.000000
0.000000, 0.933868, 0.000000, 0.000000
0.000000, 0.935872, 0.000000, 0.000000
0.000000, 0.937876, 0.000000, 0.000000
0.000000, 0.939880, 0.000000, 0.000000
0.000000, 0.941884, 0.000000, 0.000000
0.000000, 0.943888, 0.000000, 0.000000
0.000000, 0.945892, 0.000000, 0.000000
0.000000, 0.947896, 0.000000, 0.000000
0.000000, 0.949900, 0.000000, 0.000000
0.000000, 0.951904, 0.000000, 0.000000
0.000000, 0.953908, 0.000000, 0.000000
0.000000, 0.955912, 0.000000, 0.000000
0.000000, 0.957916, 0.000000, 0.000000
0.000000, 0.959920, 0.000000, 0.000000
0.000000, 0.961924, 0.000000, 0.000000
0.000000, 0.963928, 0.000000, 0.000000
0.000000, 0.965932, 0.000000, 0.000000
0.000000, 0.967936, 0.000000, 0.000000
0.000000, 0.969940, 0.000000, 0.000000
0.000000, 0.971944, 0.000000, 0.000000
0.000000, 0.973948, 0.000000, 0.000000
0.000000, 0.975952, 0.000000, 0.000000
0.000000, 0.977956, 0.000000, 0.000000
0.000000, 0.979960, 0.000000, 0.000000
0.000000, 0.981964, 0.000000, 0.000000
0.000000, 0.983968, 0.000000, 0.000000
0.000000, 0.985972, 0.000000, 0.000000
0.000000, 0.987976, 0.000000, 0.000000
0.000000, 0.989980, 0.000000, 0.000000
0.000000, 0.991984, 0.000000, 0.000000
0.000000, 0.993988, 0.000000, 0.000000
0.000000, 0.995992, 0.000000, 0.000000
0.000000, 0.997996, 0.000000, 0.000000
0.000000, 1.000000, 0.000000, 0.000000
0.002004, 0.000000, 0.000000, 0.000000
0.002004, 0.002004, 0.003591, 0.003591
0.002004, 0.004008, 0.007182, 0.007182
0.002004, 0.006012, 0.010773, 0.010773
0.002004, 0.008016, 0.014363, 0.014363
0.002004, 0.010020, 0.017953, 0.017953
0.002004, 0.012024, 0.021542, 0.021542
0.002004, 0.014028, 0.025130, 0.025130
0.002004, 0.016032, 0.028717, 0.028717
0.002004, 0.018036, 0.032303, 0.032303
0.002004, 0.020040, 0.035888, 0.035888
0.002004, 0.022044, 0.039471, 0.039471
0.002004, 0.024048, 0.043053, 0.043053
0.002004, 0.026052, 0.046633, 0.046633
0.002004, 0.028056, 0.050211, 0.050211
0.002004, 0.030060, 0.053787, 0.053787
0.002004, 0.032064, 0.057361, 0.057361
0.002004, 0.034068, 0.060933, 0.060933
0.002004, 0.036072, 0.064502, 0.064502
0.002004, 0.038076, 0.068069, 0.068069
0.002004, 0.040080, 0.071633, 0.071633
0.002004, 0.042084, 0.075195, 0.075195
0.002004, 0.044088, 0.078753, 0.078753
0.002004, 0.046092, 0.082308, 0.082308
0.002004, 0.048096, 0.085860, 0.085860
0.002004, 0.050100, 0.089408, 0.089408
0.002004, 0.052104, 0.092953, 0.092953
0.002004, 0.054108, 0.096495, 0.096495
0.002004, 0.056112, 0.100032, 0.100032
0.002004, 0.058116, 0.103566, 0.103566
0.002004, 0.060120, 0.107095, 0.107095
0.002004, 0.062124, 0.110620, 0.110620
0.002004, 0.064128, 0.114141, 0.114141
0.002004, 0.066132, 0.117657, 0.117657
0.002004, 0.068136, 0.121169, 0.121169
0.002004, 0.070140, 0.124675, 0.124675
0.002004, 0.072144, 0.128177, 0.128177
0.002004, 0.074148, 0.131674, 0.131674
0.002004, 0.076152, 0.135165, 0.135165
0.002004, 0.078156, 0.138652, 0.138652
0.002004, 0.080160, 0.142132, 0.142132
0.002004, 0.082164, 0.145607, 0.145607
0.002004, 0.084168, 0.149077, 0.149077
0.002004, 0.086172, 0.152540, 0.152540
0.002004, 0.088176, 0.155997, 0.155997
0.002004, 0.090180, 0.159448, 0.159448
0.002004, 0.092184, 0.162893, 0.162893
0.002004, 0.094188, 0.166331, 0.166331
0.002004, 0.096192, 0.169763, 0.169763
0.002004, 0.098196, 0.173188, 0.173188
0.002004, 0.100200, 0.176606, 0.176606
0.002004, 0.102204, 0.180018, 0.180018
0.002004, 0.104208, 0.183422, 0.183422
0.002004, 0.106212, 0.186818, 0.186818
0.002004, 0.108216, 0.190208, 0.190208
0.002004, 0.110220, 0.193589, 0.193590
0.002004, 0.112224, 0.196964, 0.196964
0.002004, 0.114228, 0.200330, 0.200330
0.002004, 0.116232, 0.203688, 0.203688
0.002004, 0.118236, 0.207039, 0.207039
0.002004, 0.120240, 0.210381, 0.210381
0.002004, 0.122244, 0.213715, 0.213715
0.002004, 0.124248, 0.217040, 0.217040
0.002004, 0.126253, 0.220357, 0.220357
0.002004, 0.128257, 0.223664, 0.223665
0.002004, 0.130261, 0.226964, 0.226964
0.002004, 0.132265, 0.230254, 0.230254
0.002004, 0.134269, 0.233535, 0.233535
0.002004, 0.136273, 0.236806, 0.236806
0.002004, 0.138277, 0.240069, 0.240069
0.002004, 0.140281, 0.243322, 0.243322
0.002004, 0.142285, 0.246565, 0.246565
0.002004, 0.144289, 0.249798, 0.249798
0.002004, 0.146293, 0.253022, 0.253022
0.002004, 0.148297, 0.256235, 0.256235
0.002004, 0.150301, 0.259438, 0.259438
0.002004, 0.152305, 0.262631, 0.262631
0.002004, 0.154309, 0.265814, 0.265814
0.002004, 0.156313, 0.268986, 0.268986
0.002004, 0.158317, 0.272148, 0.272148
0.002004, 0.160321, 0.275298, 0.275298
0.002004, 0.162325, 0.278438, 0.278438
0.002004, 0.164329, 0.281567, 0.281567
0.002004, 0.166333, 0.284684, 0.284684
0.002004, 0.168337, 0.287790, 0.287790
0.002004, 0.170341, 0.290885, 0.290885
0.002004, 0.172345, 0.293968, 0.293968
0.002004, 0.174349, 0.297040, 0.297040
0.002004, 0.176353, 0.300100, 0.300100
0.002004, 0.178357, 0.303148, 0.303148
0.002004, 0.180361, 0.306184, 0.306184
0.002004, 0.182365, 0.309208, 0.309208
0.002004, 0.184369, 0.312219, 0.312219
0.002004, 0.186373, 0.315219, 0.315219
0.002004, 0.188377, 0.318205, 0.318205
0.002004, 0.190381, 0.321179, 0.321179
0.002004, 0.192385, 0.324141, 0.324141
0.002004, 0.194389, 0.327089, 0.327089
0.002004, 0.196393, 0.330025, 0.330025
0.002004, 0.198397, 0.332947, 0.332947
0.002004, 0.200401, 0.335857, 0.335857
0.002004, 0.202405, 0.338753, 0.338753
0.002004, 0.204409, 0.341635, 0.341635
0.002004, 0.206413, 0.344504, 0.344504
0.002004, 0.208417, 0.347359, 0.347359
0.002004, 0.210421, 0.350201, 0.350201
0.002004, 0.212425, 0.353029, 0.353029
