# x, y, T_numerical, T_analytical
0.000000, 0.831663, 0.000000, 0.000000
0.000000, 0.841683, 0.000000, 0.000000
0.000000, 0.851703, 0.000000, 0.000000
0.000000, 0.861723, 0.000000, 0.000000
0.000000, 0.871743, 0.000000, 0.000000
0.000000, 0.881764, 0.000000, 0.000000
0.000000, 0.891784, 0.000000, 0.000000
0.000000, 0.901804, 0.000000, 0.000000
0.000000, 0.911824, 0.000000, 0.000000
0.000000, 0.921844, 0.000000, 0.000000
0.000000, 0.931864, 0.000000, 0.000000
0.000000, 0.941884, 0.000000, 0.000000
0.000000, 0.951904, 0.000000, 0.000000
0.000000, 0.961924, 0.000000, 0.000000
0.000000, 0.971944, 0.000000, 0.000000
0.000000, 0.981964, 0.000000, 0.000000
0.000000, 0.991984, 0.000000, 0.000000
0.010020, 0.000000, 0.000000, 0.000000
0.010020, 0.010020, 0.089750, 0.089750
0.010020, 0.020040, 0.179410, 0.179410
0.010020, 0.030060, 0.268893, 0.268893
0.010020, 0.040080, 0.358109, 0.358109
0.010020, 0.050100, 0.446971, 0.446971
0.010020, 0.060120, 0.535390, 0.535390
0.010020, 0.070140, 0.623278, 0.623278
0.010020, 0.080160, 0.710549, 0.710549
0.010020, 0.090180, 0.797115, 0.797115
0.010020, 0.100200, 0.882892, 0.882892
0.010020, 0.110220, 0.967794, 0.967794
0.010020, 0.120240, 1.051737, 1.051737
0.010020, 0.130261, 1.134638, 1.134638
0.010020, 0.140281, 1.216415, 1.216415
0.010020, 0.150301, 1.296986, 1.296986
0.010020, 0.160321, 1.376273, 1.376273
0.010020, 0.170341, 1.454195, 1.454195
0.010020, 0.180361, 1.530677, 1.530677
0.010020, 0.190381, 1.605642, 1.605642
0.010020, 0.200401, 1.679016, 1.679017
0.010020, 0.210421, 1.750727, 1.750727
0.010020, 0.220441, 1.820703, 1.820703
0.010020, 0.230461, 1.888875, 1.888875
0.010020, 0.240481, 1.955175, 1.955175
0.010020, 0.250501, 2.019538, 2.019538
0.010020, 0.260521, 2.081900, 2.081900
0.010020, 0.270541, 2.142199, 2.142200
0.010020, 0.280561, 2.200376, 2.200376
0.010020, 0.290581, 2.256372, 2.256373
0.010020, 0.300601, 2.310133, 2.310133
0.010020, 0.310621, 2.361605, 2.361605
0.010020, 0.320641, 2.410737, 2.410737
0.010020, 0.330661, 2.457480, 2.457480
0.010020, 0.340681, 2.501788, 2.501788
0.010020, 0.350701, 2.543617, 2.543617
0.010020, 0.360721, 2.582926, 2.582926
0.010020, 0.370741, 2.619676, 2.619676
0.010020, 0.380762, 2.653830, 2.653830
0.010020, 0.390782, 2.685354, 2.685355
0.010020, 0.400802, 2.714218, 2.714218
0.010020, 0.410822, 2.740393, 2.740393
0.010020, 0.420842, 2.763852, 2.763852
0.010020, 0.430862, 2.784572, 2.784573
0.010020, 0.440882, 2.802534, 2.802534
0.010020, 0.450902, 2.817719, 2.817719
0.010020, 0.460922, 2.830111, 2.830112
0.010020, 0.470942, 2.839700, 2.839700
0.010020, 0.480962, 2.846475, 2.846475
0.010020, 0.490982, 2.850429, 2.850430
0.010020, 0.501002, 2.851560, 2.851560
0.010020, 0.511022, 2.849864, 2.849865
0.010020, 0.521042, 2.845345, 2.845346
0.010020, 0.531062, 2.838007, 2.838007
0.010020, 0.541082, 2.827857, 2.827857
0.010020, 0.551102, 2.814905, 2.814905
0.010020, 0.561122, 2.799163, 2.799163
0.010020, 0.571142, 2.780648, 2.780649
0.010020, 0.581162, 2.759378, 2.759379
0.010020, 0.591182, 2.735374, 2.735374
0.010020, 0.601202, 2.708660, 2.708660
0.010020, 0.611222, 2.679261, 2.679262
0.010020, 0.621242, 2.647208, 2.647209
0.010020, 0.631263, 2.612533, 2.612533
0.010020, 0.641283, 2.575268, 2.575268
0.010020, 0.651303, 2.535452, 2.535452
0.010020, 0.661323, 2.493123, 2.493123
0.010020, 0.671343, 2.448325, 2.448325
0.010020, 0.681363, 2.401100, 2.401100
0.010020, 0.691383, 2.351496, 2.351496
0.010020, 0.701403, 2.299563, 2.299563
0.010020, 0.711423, 2.245350, 2.245350
0.010020, 0.721443, 2.188913, 2.188914
0.010020, 0.731463, 2.130308, 2.130308
0.010020, 0.741483, 2.069591, 2.069591
0.010020, 0.751503, 2.006824, 2.006824
0.010020, 0.761523, 1.942068, 1.942068
0.010020, 0.771543, 1.875388, 1.875388
0.010020, 0.781563, 1.806850, 1.806850
0.010020, 0.791583, 1.736521, 1.736522
0.010020, 0.801603, 1.664472, 1.664473
0.010020, 0.811623, 1.590774, 1.590774
0.010020, 0.821643, 1.515500, 1.515500
0.010020, 0.831663, 1.438724, 1.438724
0.010020, 0.841683, 1.360522, 1.360522
0.010020, 0.851703, 1.280972, 1.280972
0.010020, 0.861723, 1.200153, 1.200153
0.010020, 0.871743, 1.118145, 1.118145
0.010020, 0.881764, 1.035029, 1.035029
0.010020, 0.891784, 0.950888, 0.950888
0.010020, 0.901804, 0.865804, 0.865804
0.010020, 0.911824, 0.779862, 0.779862
0.010020, 0.921844, 0.693148, 0.693148
0.010020, 0.931864, 0.605747, 0.605747
0.010020, 0.941884, 0.517746, 0.517746
0.010020, 0.951904, 0.429231, 0.429231
0.010020, 0.961924, 0.340292, 0.340292
0.010020, 0.971944, 0.251015, 0.251015
0.010020, 0.981964, 0.161489, 0.161489
0.010020, 0.991984, 0.071804, 0.071804
0.020040, 0.000000, 0.000000, 0.000000
0.020040, 0.010020, 0.179410, 0.179410
0.020040, 0.020040, 0.358643, 0.358643
0.020040, 0.030060, 0.537520, 0.537520
0.020040, 0.040080, 0.715864, 0.715864
0.020040, 0.050100, 0.893499, 0.893499
0.020040, 0.060120, 1.070249, 1.070249
0.020040, 0.070140, 1.245938, 1.245938
0.020040, 0.080160, 1.420393, 1.420393
0.020040, 0.090180, 1.593441, 1.593441
0.020040, 0.100200, 1.764909, 1.764909
0.020040, 0.110220, 1.934629, 1.934629
0.020040, 0.120240, 2.102432, 2.102432
0.020040, 0.130261, 2.268152, 2.268152
0.020040, 0.140281, 2.431624, 2.431624
0.020040, 0.150301, 2.592687, 2.592687
0.020040, 0.160321, 2.751181, 2.751182
0.020040, 0.170341, 2.906950, 2.906950
0.020040, 0.180361, 3.059837, 3.059838
0.020040, 0.190381, 3.209694, 3.209694
0.020040, 0.200401, 3.356369, 3.356370
0.020040, 0.210421, 3.499719, 3.499720
0.020040, 0.220441, 3.639602, 3.639602
0.020040, 0.230461, 3.775878, 3.775878
0.020040, 0.240481, 3.908413, 3.908413
0.020040, 0.250501, 4.037075, 4.037076
0.020040, 0.260521, 4.161738, 4.161738
0.020040, 0.270541, 4.282276, 4.282277
0.020040, 0.280561, 4.398572, 4.398572
0.020040, 0.290581, 4.510509, 4.510510
0.020040, 0.300601, 4.617977, 4.617978
0.020040, 0.310621, 4.720870, 4.720870
0.020040, 0.320641, 4.819085, 4.819085
0.020040, 0.330661, 4.912525, 4.912525
0.020040, 0.340681, 5.001097, 5.001097
0.020040, 0.350701, 5.084714, 5.084715
0.020040, 0.360721, 5.163293, 5.163294
0.020040, 0.370741, 5.236756, 5.236757
0.020040, 0.380762, 5.305030, 5.305031
0.020040, 0.390782, 5.368048, 5.368049
0.020040, 0.400802, 5.425747, 5.425747
0.020040, 0.410822, 5.478070, 5.478070
0.020040, 0.420842, 5.524965, 5.524965
0.020040, 0.430862, 5.566386, 5.566386
0.020040, 0.440882, 5.602291, 5.602291
0.020040, 0.450902, 5.632645, 5.632646
0.020040, 0.460922, 5.657419, 5.657419
0.020040, 0.470942, 5.676586, 5.676587
0.020040, 0.480962, 5.690129, 5.690130
0.020040, 0.490982, 5.698034, 5.698035
0.020040, 0.501002, 5.700294, 5.700294
0.020040, 0.511022, 5.696905, 5.696905
0.020040, 0.521042, 5.687871, 5.687872
0.020040, 0.531062, 5.673202, 5.673203
0.020040, 0.541082, 5.652912, 5.652912
0.020040, 0.551102, 5.627020, 5.627020
0.020040, 0.561122, 5.595553, 5.595553
0.020040, 0.571142, 5.558542, 5.558542
0.020040, 0.581162, 5.516023, 5.516023
0.020040, 0.591182, 5.468038, 5.468038
0.020040, 0.601202, 5.414636, 5.414636
0.020040, 0.611222, 5.355868, 5.355869
0.020040, 0.621242, 5.291794, 5.291794
0.020040, 0.631263, 5.222476, 5.222477
0.020040, 0.641283, 5.147984, 5.147985
0.020040, 0.651303, 5.068391, 5.068392
0.020040, 0.661323, 4.983776, 4.983777
0.020040, 0.671343, 4.894223, 4.894224
0.020040, 0.681363, 4.799821, 4.799821
0.020040, 0.691383, 4.700662, 4.700663
0.020040, 0.701403, 4.596847, 4.596847
0.020040, 0.711423, 4.488476, 4.488476
0.020040, 0.721443, 4.375658, 4.375658
0.020040, 0.731463, 4.258504, 4.258505
0.020040, 0.741483, 4.137131, 4.137132
0.020040, 0.751503, 4.011659, 4.011659
0.020040, 0.761523, 3.882212, 3.882212
0.020040, 0.771543, 3.748918, 3.748918
0.020040, 0.781563, 3.611910, 3.611910
0.020040, 0.791583, 3.471322, 3.471323
0.020040, 0.801603, 3.327296, 3.327296
0.020040, 0.811623, 3.179972, 3.179972
0.020040, 0.821643, 3.029498, 3.029498
0.020040, 0.831663, 2.876022, 2.876022
0.020040, 0.841683, 2.719696, 2.719696
0.020040, 0.851703, 2.560675, 2.560675
0.020040, 0.861723, 2.399117, 2.399118
0.020040, 0.871743, 2.235182, 2.235183
0.020040, 0.881764, 2.069033, 2.069033
0.020040, 0.891784, 1.900833, 1.900833
0.020040, 0.901804, 1.730750, 1.730750
0.020040, 0.911824, 1.558952, 1.558952
0.020040, 0.921844, 1.385609, 1.385609
0.020040, 0.931864, 1.210894, 1.210894
0.020040, 0.941884, 1.034978, 1.034978
0.020040, 0.951904, 0.858037, 0.858037
0.020040, 0.961924, 0.680246, 0.680246
0.020040, 0.971944, 0.501781, 0.501781
0.020040, 0.981964, 0.322819, 0.322819
0.020040, 0.991984, 0.143537, 0.143537
0.030060, 0.000000, 0.000000, 0.000000
0.030060, 0.010020, 0.268893, 0.268893
0.030060, 0.020040, 0.537520, 0.537520
0.030060, 0.030060, 0.805613, 0.805614
0.030060, 0.040080, 1.072909, 1.072909
0.030060, 0.050100, 1.339142, 1.339142
0.030060, 0.060120, 1.604048, 1.604048
0.030060, 0.070140, 1.867364, 1.867364
0.030060, 0.080160, 2.128830, 2.128830
0.030060, 0.090180, 2.388187, 2.388187
0.030060, 0.100200, 2.645178, 2.645178
0.030060, 0.110220, 2.899547, 2.899547
0.030060, 0.120240, 3.151044, 3.151044
0.030060, 0.130261, 3.399418, 3.399418
0.030060, 0.140281, 3.644424, 3.644425
0.030060, 0.150301, 3.885819, 3.885820
0.030060, 0.160321, 4.123364, 4.123365
0.030060, 0.170341, 4.356824, 4.356824
0.030060, 0.180361, 4.585966, 4.585966
0.030060, 0.190381, 4.810565, 4.810565
0.030060, 0.200401, 5.030397, 5.030397
0.030060, 0.210421, 5.245244, 5.245245
0.030060, 0.220441, 5.454895, 5.454895
0.030060, 0.230461, 5.659140, 5.659141
0.030060, 0.240481, 5.857778, 5.857779
0.030060, 0.250501, 6.050613, 6.050613
0.030060, 0.260521, 6.237452, 6.237452
0.030060, 0.270541, 6.418110, 6.418111
0.030060, 0.280561, 6.592410, 6.592410
0.030060, 0.290581, 6.760177, 6.760177
0.030060, 0.300601, 6.921246, 6.921246
0.030060, 0.310621, 7.075457, 7.075458
0.030060, 0.320641, 7.222658, 7.222658
0.030060, 0.330661, 7.362702, 7.362702
0.030060, 0.340681, 7.495451, 7.495451
0.030060, 0.350701, 7.620773, 7.620773
0.030060, 0.360721, 7.738544, 7.738545
0.030060, 0.370741, 7.848648, 7.848648
0.030060, 0.380762, 7.950974, 7.950975
0.030060, 0.390782, 8.045423, 8.045424
0.030060, 0.400802, 8.131900, 8.131901
0.030060, 0.410822, 8.210320, 8.210320
0.030060, 0.420842, 8.280604, 8.280604
0.030060, 0.430862, 8.342684, 8.342684
0.030060, 0.440882, 8.396497, 8.396498
0.030060, 0.450902, 8.441991, 8.441991
0.030060, 0.460922, 8.479120, 8.479121
0.030060, 0.470942, 8.507848, 8.507848
0.030060, 0.480962, 8.528146, 8.528146
0.030060, 0.490982, 8.539994, 8.539994
0.030060, 0.501002, 8.543380, 8.543380
0.030060, 0.511022, 8.538301, 8.538301
0.030060, 0.521042, 8.524762, 8.524762
0.030060, 0.531062, 8.502776, 8.502777
0.030060, 0.541082, 8.472365, 8.472366
0.030060, 0.551102, 8.433560, 8.433561
0.030060, 0.561122, 8.386398, 8.386399
0.030060, 0.571142, 8.330927, 8.330928
0.030060, 0.581162, 8.267201, 8.267202
0.030060, 0.591182, 8.195284, 8.195285
0.030060, 0.601202, 8.115247, 8.115247
0.030060, 0.611222, 8.027168, 8.027169
0.030060, 0.621242, 7.931136, 7.931137
0.030060, 0.631263, 7.827246, 7.827246
0.030060, 0.641283, 7.715600, 7.715600
0.030060, 0.651303, 7.596309, 7.596309
0.030060, 0.661323, 7.469491, 7.469492
0.030060, 0.671343, 7.335272, 7.335273
0.030060, 0.681363, 7.193786, 7.193786
0.030060, 0.691383, 7.045171, 7.045172
0.030060, 0.701403, 6.889576, 6.889576
0.030060, 0.711423, 6.727154, 6.727154
0.030060, 0.721443, 6.558067, 6.558067
0.030060, 0.731463, 6.382482, 6.382482
0.030060, 0.741483, 6.200572, 6.200573
0.030060, 0.751503, 6.012519, 6.012520
0.030060, 0.761523, 5.818509, 5.818509
0.030060, 0.771543, 5.618733, 5.618734
0.030060, 0.781563, 5.413390, 5.413391
0.030060, 0.791583, 5.202684, 5.202684
0.030060, 0.801603, 4.986822, 4.986822
0.030060, 0.811623, 4.766019, 4.766019
0.030060, 0.821643, 4.540494, 4.540494
0.030060, 0.831663, 4.310470, 4.310470
0.030060, 0.841683, 4.076175, 4.076175
0.030060, 0.851703, 3.837841, 3.837841
0.030060, 0.861723, 3.595704, 3.595705
0.030060, 0.871743, 3.350005, 3.350005
0.030060, 0.881764, 3.100986, 3.100987
0.030060, 0.891784, 2.848895, 2.848895
0.030060, 0.901804, 2.593981, 2.593981
0.030060, 0.911824, 2.336497, 2.336497
0.030060, 0.921844, 2.076697, 2.076698
0.030060, 0.931864, 1.814840, 1.814841
0.030060, 0.941884, 1.551185, 1.551185
0.030060, 0.951904, 1.285993, 1.285993
0.030060, 0.961924, 1.019527, 1.019527
0.030060, 0.971944, 0.752050, 0.752050
0.030060, 0.981964, 0.483828, 0.483828
0.030060, 0.991984, 0.215127, 0.215127
0.040080, 0.000000, 0.000000, 0.000000
0.040080, 0.010020, 0.358109, 0.358109
0.040080, 0.020040, 0.715864, 0.715864
0.040080, 0.030060, 1.072909, 1.072909
0.040080, 0.040080, 1.428891, 1.428891
0.040080, 0.050100, 1.783458, 1.783458
0.040080, 0.060120, 2.136257, 2.136257
0.040080, 0.070140, 2.486940, 2.486940
0.040080, 0.080160, 2.835158, 2.835158
0.040080, 0.090180, 3.180567, 3.180567
0.040080, 0.100200, 3.522825, 3.522825
0.040080, 0.110220, 3.861592, 3.861593
0.040080, 0.120240, 4.196533, 4.196534
0.040080, 0.130261, 4.527316, 4.527317
0.040080, 0.140281, 4.853613, 4.853614
0.040080, 0.150301, 5.175101, 5.175102
0.040080, 0.160321, 5.491462, 5.491462
0.040080, 0.170341, 5.802381, 5.802381
0.040080, 0.180361, 6.107551, 6.107551
0.040080, 0.190381, 6.406669, 6.406670
0.040080, 0.200401, 6.699439, 6.699440
0.040080, 0.210421, 6.985572, 6.985572
0.040080, 0.220441, 7.264782, 7.264783
0.040080, 0.230461, 7.536795, 7.536795
0.040080, 0.240481, 7.801340, 7.801340
0.040080, 0.250501, 8.058155, 8.058155
0.040080, 0.260521, 8.306985, 8.306986
0.040080, 0.270541, 8.547585, 8.547585
0.040080, 0.280561, 8.779715, 8.779716
0.040080, 0.290581, 9.003146, 9.003147
0.040080, 0.300601, 9.217657, 9.217657
0.040080, 0.310621, 9.423034, 9.423035
0.040080, 0.320641, 9.619074, 9.619075
0.040080, 0.330661, 9.805584, 9.805585
0.040080, 0.340681, 9.982378, 9.982379
0.040080, 0.350701, 10.149281, 10.149282
0.040080, 0.360721, 10.306127, 10.306128
0.040080, 0.370741, 10.452762, 10.452763
0.040080, 0.380762, 10.589040, 10.589041
0.040080, 0.390782, 10.714826, 10.714827
0.040080, 0.400802, 10.829995, 10.829996
0.040080, 0.410822, 10.934434, 10.934435
0.040080, 0.420842, 11.028038, 11.028039
0.040080, 0.430862, 11.110715, 11.110716
0.040080, 0.440882, 11.182384, 11.182384
0.040080, 0.450902, 11.242972, 11.242973
0.040080, 0.460922, 11.292420, 11.292421
0.040080, 0.470942, 11.330680, 11.330680
0.040080, 0.480962, 11.357712, 11.357713
0.040080, 0.490982, 11.373491, 11.373492
0.040080, 0.501002, 11.378001, 11.378001
0.040080, 0.511022, 11.371237, 11.371237
0.040080, 0.521042, 11.353205, 11.353206
0.040080, 0.531062, 11.323925, 11.323926
0.040080, 0.541082, 11.283424, 11.283425
0.040080, 0.551102, 11.231744, 11.231744
0.040080, 0.561122, 11.168934, 11.168935
0.040080, 0.571142, 11.095058, 11.095059
0.040080, 0.581162, 11.010189, 11.010189
0.040080, 0.591182, 10.914410, 10.914411
0.040080, 0.601202, 10.807817, 10.807817
0.040080, 0.611222, 10.690515, 10.690515
0.040080, 0.621242, 10.562620, 10.562621
0.040080, 0.631263, 10.424259, 10.424260
0.040080, 0.641283, 10.275570, 10.275571
0.040080, 0.651303, 10.116700, 10.116700
0.040080, 0.661323, 9.947805, 9.947806
0.040080, 0.671343, 9.769054, 9.769054
0.040080, 0.681363, 9.580623, 9.580623
0.040080, 0.691383, 9.382699, 9.382700
0.040080, 0.701403, 9.175479, 9.175479
0.040080, 0.711423, 8.959167, 8.959167
0.040080, 0.721443, 8.733978, 8.733978
0.040080, 0.731463, 8.500135, 8.500135
0.040080, 0.741483, 8.257870, 8.257870
0.040080, 0.751503, 8.007422, 8.007423
0.040080, 0.761523, 7.749041, 7.749041
0.040080, 0.771543, 7.482981, 7.482982
0.040080, 0.781563, 7.209507, 7.209508
0.040080, 0.791583, 6.928890, 6.928890
0.040080, 0.801603, 6.641407, 6.641408
0.040080, 0.811623, 6.347344, 6.347344
0.040080, 0.821643, 6.046991, 6.046992
0.040080, 0.831663, 5.740647, 5.740648
0.040080, 0.841683, 5.428615, 5.428615
0.040080, 0.851703, 5.111204, 5.111204
0.040080, 0.861723, 4.788728, 4.788729
0.040080, 0.871743, 4.461508, 4.461508
0.040080, 0.881764, 4.129867, 4.129868
0.040080, 0.891784, 3.794134, 3.794135
0.040080, 0.901804, 3.454642, 3.454642
0.040080, 0.911824, 3.111727, 3.111727
0.040080, 0.921844, 2.765728, 2.765728
0.040080, 0.931864, 2.416989, 2.416989
0.040080, 0.941884, 2.065855, 2.065855
0.040080, 0.951904, 1.712675, 1.712675
0.040080, 0.961924, 1.357797, 1.357797
0.040080, 0.971944, 1.001574, 1.001574
0.040080, 0.981964, 0.644358, 0.644358
0.040080, 0.991984, 0.286505, 0.286505
0.050100, 0.000000, 0.000000, 0.000000
0.050100, 0.010020, 0.446971, 0.446971
0.050100, 0.020040, 0.893499, 0.893499
0.050100, 0.030060, 1.339142, 1.339142
0.050100, 0.040080, 1.783458, 1.783458
0.050100, 0.050100, 2.226007, 2.226007
0.050100, 0.060120, 2.666350, 2.666350
0.050100, 0.070140, 3.104051, 3.104051
0.050100, 0.080160, 3.538677, 3.538677
0.050100, 0.090180, 3.969796, 3.969796
0.050100, 0.100200, 4.396982, 4.396982
0.050100, 0.110220, 4.819811, 4.819812
0.050100, 0.120240, 5.237865, 5.237865
0.050100, 0.130261, 5.650729, 5.650729
0.050100, 0.140281, 6.057993, 6.057994
0.050100, 0.150301, 6.459256, 6.459256
0.050100, 0.160321, 6.854118, 6.854118
0.050100, 0.170341, 7.242189, 7.242189
0.050100, 0.180361, 7.623084, 7.623084
0.050100, 0.190381, 7.996426, 7.996426
0.050100, 0.200401, 8.361844, 8.361845
0.050100, 0.210421, 8.718978, 8.718978
0.050100, 0.220441, 9.067472, 9.067473
0.050100, 0.230461, 9.406982, 9.406983
0.050100, 0.240481, 9.737171, 9.737172
0.050100, 0.250501, 10.057712, 10.057713
0.050100, 0.260521, 10.368288, 10.368288
0.050100, 0.270541, 10.668590, 10.668591
0.050100, 0.280561, 10.958321, 10.958322
0.050100, 0.290581, 11.237195, 11.237196
0.050100, 0.300601, 11.504934, 11.504935
0.050100, 0.310621, 11.761274, 11.761275
0.050100, 0.320641, 12.005960, 12.005961
0.050100, 0.330661, 12.238750, 12.238751
0.050100, 0.340681, 12.459414, 12.459415
0.050100, 0.350701, 12.667732, 12.667733
0.050100, 0.360721, 12.863499, 12.863500
0.050100, 0.370741, 13.046520, 13.046521
0.050100, 0.380762, 13.216614, 13.216615
0.050100, 0.390782, 13.373613, 13.373614
0.050100, 0.400802, 13.517360, 13.517361
0.050100, 0.410822, 13.647714, 13.647715
0.050100, 0.420842, 13.764545, 13.764546
0.050100, 0.430862, 13.867738, 13.867739
0.050100, 0.440882, 13.957190, 13.957191
0.050100, 0.450902, 14.032813, 14.032814
0.050100, 0.460922, 14.094531, 14.094532
0.050100, 0.470942, 14.142285, 14.142286
0.050100, 0.480962, 14.176025, 14.176026
0.050100, 0.490982, 14.195719, 14.195720
0.050100, 0.501002, 14.201348, 14.201349
0.050100, 0.511022, 14.192905, 14.192906
0.050100, 0.521042, 14.170400, 14.170401
0.050100, 0.531062, 14.133854, 14.133855
0.050100, 0.541082, 14.083303, 14.083304
0.050100, 0.551102, 14.018799, 14.018799
0.050100, 0.561122, 13.940403, 13.940404
0.050100, 0.571142, 13.848196, 13.848197
0.050100, 0.581162, 13.742267, 13.742267
0.050100, 0.591182, 13.622721, 13.622722
0.050100, 0.601202, 13.489678, 13.489679
0.050100, 0.611222, 13.343268, 13.343269
0.050100, 0.621242, 13.183638, 13.183639
0.050100, 0.631263, 13.010944, 13.010945
0.050100, 0.641283, 12.825359, 12.825360
0.050100, 0.651303, 12.627066, 12.627067
0.050100, 0.661323, 12.416262, 12.416263
0.050100, 0.671343, 12.193155, 12.193156
0.050100, 0.681363, 11.957967, 11.957968
0.050100, 0.691383, 11.710930, 11.710931
0.050100, 0.701403, 11.452290, 11.452291
0.050100, 0.711423, 11.182302, 11.182303
0.050100, 0.721443, 10.901235, 10.901235
0.050100, 0.731463, 10.609366, 10.609367
0.050100, 0.741483, 10.306985, 10.306985
0.050100, 0.751503, 9.994391, 9.994392
0.050100, 0.761523, 9.671895, 9.671895
0.050100, 0.771543, 9.339815, 9.339816
0.050100, 0.781563, 8.998481, 8.998482
0.050100, 0.791583, 8.648231, 8.648231
0.050100, 0.801603, 8.289412, 8.289412
0.050100, 0.811623, 7.922379, 7.922380
0.050100, 0.821643, 7.547497, 7.547498
0.050100, 0.831663, 7.165136, 7.165137
0.050100, 0.841683, 6.775676, 6.775677
0.050100, 0.851703, 6.379503, 6.379503
0.050100, 0.861723, 5.977008, 5.977008
0.050100, 0.871743, 5.568591, 5.568591
0.050100, 0.881764, 5.154656, 5.154657
0.050100, 0.891784, 4.735614, 4.735614
0.050100, 0.901804, 4.311880, 4.311880
0.050100, 0.911824, 3.883873, 3.883873
0.050100, 0.921844, 3.452018, 3.452019
0.050100, 0.931864, 3.016743, 3.016743
0.050100, 0.941884, 2.578479, 2.578479
0.050100, 0.951904, 2.137659, 2.137659
0.050100, 0.961924, 1.694722, 1.694722
0.050100, 0.971944, 1.250105, 1.250105
0.050100, 0.981964, 0.804250, 0.804250
0.050100, 0.991984, 0.357598, 0.357598
0.060120, 0.000000, 0.000000, 0.000000
0.060120, 0.010020, 0.535390, 0.535390
0.060120, 0.020040, 1.070249, 1.070249
0.060120, 0.030060, 1.604048, 1.604048
0.060120, 0.040080, 2.136257, 2.136257
0.060120, 0.050100, 2.666350, 2.666350
0.060120, 0.060120, 3.193801, 3.193801
